idx,workerid,sentence,followup,stype,ftype,response,OP1,OP1_type,OP2,OP2_type,comments,slide_number_in_experiment,proliferate.condition
41,676,I carried some snacks when hiking,although it's a different set of snacks each time.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,16,Group 21
41,700,I carried some snacks when hiking,although it's a different set of snacks each time.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,16,Group 21
41,727,I carried some snacks when hiking,although it's a different set of snacks each time.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,10,Group 21
41,757,I carried some snacks when hiking,although it's a different set of snacks each time.,Sc,F2,6.0,na_control,na_control,na_control,na_control,,25,Group 21
41,785,I carried some snacks when hiking,although it's a different set of snacks each time.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,12,Group 21
41,809,I carried some snacks when hiking,although it's a different set of snacks each time.,Sc,F2,6.0,na_control,na_control,na_control,na_control,,18,Group 21
41,839,I carried some snacks when hiking,although it's a different set of snacks each time.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,15,Group 21
42,633,I always wear a scarf during winter,as it's my favourite one.,S,F1,2.0,always,QA,a/an,IND,,20,Group 15
42,684,I always wear a scarf during winter,as it's my favourite one.,S,F1,4.0,always,QA,a/an,IND,,9,Group 15
42,725,I always wear a scarf during winter,as it's my favourite one.,S,F1,3.0,always,QA,a/an,IND,,11,Group 15
42,751,I always wear a scarf during winter,as it's my favourite one.,S,F1,2.0,always,QA,a/an,IND,,15,Group 15
42,779,I always wear a scarf during winter,as it's my favourite one.,S,F1,2.0,always,QA,a/an,IND,,12,Group 15
42,816,I always wear a scarf during winter,as it's my favourite one.,S,F1,2.0,always,QA,a/an,IND,,18,Group 15
42,840,I always wear a scarf during winter,as it's my favourite one.,S,F1,1.0,always,QA,a/an,IND,doesn't really make sense,7,Group 15
42,865,I always wear a scarf during winter,as it's my favourite one.,S,F1,3.0,always,QA,a/an,IND,,23,Group 15
42,648,I always wear a scarf during winter,though I don't always wear the same one.,S,F2,7.0,always,QA,a/an,IND,,19,Group 27
42,668,I always wear a scarf during winter,though I don't always wear the same one.,S,F2,7.0,always,QA,a/an,IND,,19,Group 27
42,694,I always wear a scarf during winter,though I don't always wear the same one.,S,F2,5.0,always,QA,a/an,IND,Makes sense,6,Group 27
42,720,I always wear a scarf during winter,though I don't always wear the same one.,S,F2,6.0,always,QA,a/an,IND,,9,Group 27
42,748,I always wear a scarf during winter,though I don't always wear the same one.,S,F2,6.0,always,QA,a/an,IND,,26,Group 27
42,778,I always wear a scarf during winter,though I don't always wear the same one.,S,F2,7.0,always,QA,a/an,IND,,16,Group 27
42,812,I always wear a scarf during winter,though I don't always wear the same one.,S,F2,7.0,always,QA,a/an,IND,,11,Group 27
42,834,I always wear a scarf during winter,though I don't always wear the same one.,S,F2,6.0,always,QA,a/an,IND,,18,Group 27
42,644,I wore a scarf during winter,as it's my favourite one.,Sc,F1,2.0,na_control,na_control,na_control,na_control,You would were a scarf in winter because it is cold. ,7,Group 2
42,666,I wore a scarf during winter,as it's my favourite one.,Sc,F1,5.0,na_control,na_control,na_control,na_control,,24,Group 2
42,692,I wore a scarf during winter,as it's my favourite one.,Sc,F1,2.0,na_control,na_control,na_control,na_control,,16,Group 2
42,719,I wore a scarf during winter,as it's my favourite one.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,14,Group 2
42,747,I wore a scarf during winter,as it's my favourite one.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,25,Group 2
42,777,I wore a scarf during winter,as it's my favourite one.,Sc,F1,2.0,na_control,na_control,na_control,na_control,,14,Group 2
42,810,I wore a scarf during winter,as it's my favourite one.,Sc,F1,2.0,na_control,na_control,na_control,na_control,,6,Group 2
42,833,I wore a scarf during winter,as it's my favourite one.,Sc,F1,3.0,na_control,na_control,na_control,na_control,,23,Group 2
42,642,I wore a scarf during winter,though I don't always wear the same one.,Sc,F2,6.0,na_control,na_control,na_control,na_control,,23,Group 14
42,665,I wore a scarf during winter,though I don't always wear the same one.,Sc,F2,6.0,na_control,na_control,na_control,na_control,,21,Group 14
42,690,I wore a scarf during winter,though I don't always wear the same one.,Sc,F2,7.0,na_control,na_control,na_control,na_control,,23,Group 14
42,718,I wore a scarf during winter,though I don't always wear the same one.,Sc,F2,6.0,na_control,na_control,na_control,na_control,,20,Group 14
42,746,I wore a scarf during winter,though I don't always wear the same one.,Sc,F2,7.0,na_control,na_control,na_control,na_control,,20,Group 14
42,775,I wore a scarf during winter,though I don't always wear the same one.,Sc,F2,7.0,na_control,na_control,na_control,na_control,,12,Group 14
42,805,I wore a scarf during winter,though I don't always wear the same one.,Sc,F2,5.0,na_control,na_control,na_control,na_control,,5,Group 14
42,832,I wore a scarf during winter,though I don't always wear the same one.,Sc,F2,6.0,na_control,na_control,na_control,na_control,giving a bit more context,6,Group 14
43,645,Every bakery sells a type of bread,because it's a popular type of bread.,S,F1,4.0,every,QD,a/an,IND,,16,Group 8
43,664,Every bakery sells a type of bread,because it's a popular type of bread.,S,F1,1.0,every,QD,a/an,IND,,26,Group 8
43,701,Every bakery sells a type of bread,because it's a popular type of bread.,S,F1,2.0,every,QD,a/an,IND,,7,Group 8
43,728,Every bakery sells a type of bread,because it's a popular type of bread.,S,F1,5.0,every,QD,a/an,IND,,16,Group 8
43,758,Every bakery sells a type of bread,because it's a popular type of bread.,S,F1,5.0,every,QD,a/an,IND,,23,Group 8
43,786,Every bakery sells a type of bread,because it's a popular type of bread.,S,F1,4.0,every,QD,a/an,IND,,16,Group 8
43,814,Every bakery sells a type of bread,because it's a popular type of bread.,S,F1,2.0,every,QD,a/an,IND,,23,Group 8
43,842,Every bakery sells a type of bread,because it's a popular type of bread.,S,F1,1.0,every,QD,a/an,IND,The continuation mentions a certain type of bread which the first phrase didn't mention,6,Group 8
43,638,Every bakery sells a type of bread,and each type of bread is popular.,S,F2,5.0,every,QD,a/an,IND,,16,Group 23
43,662,Every bakery sells a type of bread,and each type of bread is popular.,S,F2,5.0,every,QD,a/an,IND,,5,Group 23
43,706,Every bakery sells a type of bread,and each type of bread is popular.,S,F2,6.0,every,QD,a/an,IND,,15,Group 23
43,736,Every bakery sells a type of bread,and each type of bread is popular.,S,F2,4.0,every,QD,a/an,IND,,14,Group 23
43,765,Every bakery sells a type of bread,and each type of bread is popular.,S,F2,5.0,every,QD,a/an,IND,,24,Group 23
43,811,Every bakery sells a type of bread,and each type of bread is popular.,S,F2,6.0,every,QD,a/an,IND,,11,Group 23
43,850,Every bakery sells a type of bread,and each type of bread is popular.,S,F2,5.0,every,QD,a/an,IND,,25,Group 23
43,864,Every bakery sells a type of bread,and each type of bread is popular.,S,F2,6.0,every,QD,a/an,IND,,24,Group 23
43,636,Every bakery sells this type of bread,because it's a popular type of bread.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,12,Group 4
43,661,Every bakery sells this type of bread,because it's a popular type of bread.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,18,Group 4
43,704,Every bakery sells this type of bread,because it's a popular type of bread.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,23,Group 4
43,735,Every bakery sells this type of bread,because it's a popular type of bread.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,5,Group 4
43,764,Every bakery sells this type of bread,because it's a popular type of bread.,Sc,F1,6.0,na_control,na_control,na_control,na_control,"Same subject, statements link to each other, blue is supporting orange statement with a reason",7,Group 4
43,780,Every bakery sells this type of bread,because it's a popular type of bread.,Sc,F1,5.0,na_control,na_control,na_control,na_control,,9,Group 4
43,806,Every bakery sells this type of bread,because it's a popular type of bread.,Sc,F1,7.0,na_control,na_control,na_control,na_control,,18,Group 4
43,849,Every bakery sells this type of bread,because it's a popular type of bread.,Sc,F1,6.0,na_control,na_control,na_control,na_control,,18,Group 4
43,640,Every bakery sells this type of bread,and each type of bread is popular.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,9,Group 7
43,673,Every bakery sells this type of bread,and each type of bread is popular.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,26,Group 7
43,699,Every bakery sells this type of bread,and each type of bread is popular.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,7,Group 7
43,726,Every bakery sells this type of bread,and each type of bread is popular.,Sc,F2,4.0,na_control,na_control,na_control,na_control,,23,Group 7
43,755,Every bakery sells this type of bread,and each type of bread is popular.,Sc,F2,1.0,na_control,na_control,na_control,na_control,,9,Group 7
43,784,Every bakery sells this type of bread,and each type of bread is popular.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,15,Group 7
43,808,Every bakery sells this type of bread,and each type of bread is popular.,Sc,F2,3.0,na_control,na_control,na_control,na_control,,18,Group 7
43,838,Every bakery sells this type of bread,and each type of bread is popular.,Sc,F2,6.0,na_control,na_control,na_control,na_control,,12,Group 7
44,659,Most students read a few books,as the books are informative.,S,F1,5.0,most,QD,a few,QD,,18,Group 20
44,687,Most students read a few books,as the books are informative.,S,F1,3.0,most,QD,a few,QD,,24,Group 20
44,715,Most students read a few books,as the books are informative.,S,F1,3.0,most,QD,a few,QD,,20,Group 20
44,743,Most students read a few books,as the books are informative.,S,F1,4.0,most,QD,a few,QD,,21,Group 20
44,771,Most students read a few books,as the books are informative.,S,F1,5.0,most,QD,a few,QD,,11,Group 20
44,799,Most students read a few books,as the books are informative.,S,F1,2.0,most,QD,a few,QD,,7,Group 20
44,827,Most students read a few books,as the books are informative.,S,F1,3.0,most,QD,a few,QD,,25,Group 20
44,856,Most students read a few books,as the books are informative.,S,F1,2.0,most,QD,a few,QD,,10,Group 20
44,647,Most students read a few books,and each set of books is informative.,S,F2,2.0,most,QD,a few,QD,,19,Group 26
44,678,Most students read a few books,and each set of books is informative.,S,F2,1.0,most,QD,a few,QD,"what is ""each set of books, that is not proper English ",7,Group 26
44,702,Most students read a few books,and each set of books is informative.,S,F2,3.0,most,QD,a few,QD,Tense is wrong ,6,Group 26
44,729,Most students read a few books,and each set of books is informative.,S,F2,6.0,most,QD,a few,QD,,6,Group 26
44,759,Most students read a few books,and each set of books is informative.,S,F2,4.0,most,QD,a few,QD,,9,Group 26
44,789,Most students read a few books,and each set of books is informative.,S,F2,6.0,most,QD,a few,QD,,11,Group 26
44,815,Most students read a few books,and each set of books is informative.,S,F2,2.0,most,QD,a few,QD,,25,Group 26
